b_Intercept,b_sibsChildAged,b_age,b_datacollectionremoteMunsupervised,b_studyversionbox,lprior,lp__
-1.25325433749309,0.0330771149613886,0.453885960298689,0.709139432679896,1.14130620319011,-1.92653539374693,-284.121000356976
-1.21973223140483,-0.0174094350860977,0.550445578171327,0.789773059438774,1.16126514120811,-1.92254761545769,-284.561548858824
-1.12064605974439,0.107761199691266,0.498392563359427,0.653334938609086,1.01049255464154,-1.92406063543546,-283.929972768065
-1.20045524254529,0.0299250899293028,0.519252613531361,0.688109480266975,1.06853951489722,-1.92650668894499,-284.194455303461
-1.14471599691393,0.0989887390297465,0.448624728179863,0.668577652978553,1.17061086309414,-1.92065673322648,-283.801502406275
-1.15455564208864,-0.00926531854470331,0.499423036894053,0.755756799109703,0.978179415944383,-1.92531085021728,-284.372378265051
-1.1201995651652,0.161975368690537,0.444449109840197,0.620262774658199,1.16729439894636,-1.9203011850543,-285.085938981846
-1.13492156880398,0.0739346261712117,0.479972324114016,0.584627889718141,1.05605860543466,-1.92533454636087,-284.051057345468
-1.24852992165409,0.0943823549784222,0.460915186517574,0.699486212047188,1.24856255557419,-1.92268408940468,-284.290886189483
-1.28010321946432,0.129810825585008,0.434429864428289,0.658140356859464,1.22431952294642,-1.92587581850244,-285.555948472445
-1.1053497338893,-0.018991415184772,0.557021648729878,0.661615911500255,1.02986489462033,-1.92339665426038,-285.890576101353
-1.33300625808295,-0.0667290289773507,0.635232755775642,0.908326996688086,1.11355364424502,-1.92811793515578,-289.943310459875
-1.32760599491859,0.0291593741539287,0.639007204823744,0.859541656597597,1.09079809035979,-1.92929324850296,-289.756260416746
-1.11993262232456,0.0231774214498677,0.462790508113223,0.784107014125381,1.14874015563075,-1.91890970226304,-285.388942376622
-0.990958474514666,0.0579817403551566,0.478285086292541,0.755497819755372,0.743482752251424,-1.92318100059071,-288.205143149642
-1.14717351077835,0.0592365787744977,0.405206508824207,0.929598023122838,0.873528486876634,-1.92338336295489,-287.28775392763
-1.18601019400985,-0.0000819050465603946,0.486988823162921,0.865010509115944,0.936070908180017,-1.92565946887978,-285.045413987704
-1.20589881049137,0.0577911100047476,0.569513036081334,0.708420724763537,1.26092396896434,-1.92065359416497,-285.784383912244
-1.21792005242602,0.0722408982315407,0.474734583773743,0.699798283166044,1.15277608686109,-1.92405833886264,-283.107546317744
-1.31242915545579,0.0947883591597317,0.42511007930704,0.770208930925465,1.23065773153959,-1.92491213585332,-285.724518283772
-1.13983272301275,0.0677284677667368,0.604214082730027,0.565928932608888,1.11382460090857,-1.92439463582522,-287.40145915991
-1.00266635427258,-0.0124124091130803,0.397821997101681,0.601704944555916,0.971094151902214,-1.92122150242681,-286.632197964093
-1.18202509314923,-0.0191105114371163,0.555599892803877,0.596418512392947,1.14542652661989,-1.92559943891413,-286.791786865816
-1.60010614734071,-0.0059498107307282,0.589941820373156,0.980099577841147,1.42533176583255,-1.93174127069353,-295.106168593664
-1.19763244686591,0.00413576274857809,0.578526388869329,0.533092193938392,1.23569931515125,-1.9249909092063,-288.301571141329
-1.02658250443809,0.129906685943582,0.413968667807808,0.750267641588154,0.938725339564279,-1.91970055177036,-285.698764395617
-1.00353419014814,0.0724265293315104,0.475017664419866,0.690103027177672,0.914619808419649,-1.92061325076371,-284.427424093069
-1.15422578774233,0.132561380089177,0.520111225649881,0.888674983512789,0.970621280612777,-1.92161742982231,-286.817402782451
-1.06017066401288,-0.0707706095505291,0.40779116607979,0.695304778079212,1.01596529746614,-1.92115637622688,-287.617458983416
-1.10830437432521,-0.0734701059586421,0.428065730585291,0.678260069889433,1.03217192137762,-1.92333197881208,-287.100657734849
-1.1036655497136,0.139337061841299,0.536146039324293,0.612435921391343,1.15899115068912,-1.92016913814578,-285.36691136575
-1.30287510550984,0.0889776284919158,0.433320944625345,0.770509415565223,1.21034577799246,-1.92507171804221,-285.16599100562
-1.15627966950657,0.050463280303078,0.555739348890783,0.552561082624905,1.13031434830706,-1.92520203147129,-285.831906104444
-1.12871393578543,0.0143818418677223,0.384488982387362,0.814308964825657,1.01209300189498,-1.92144909053074,-285.014089461356
-1.08667794484737,0.0619231531188045,0.415689400303856,0.657562621972904,1.1089733865475,-1.92013770273226,-284.214205904525
-1.19082162538457,0.0544397073387346,0.567867345133602,0.659584549747744,1.06163453563511,-1.9268031030157,-285.71137783809
-1.19416627211839,0.0372903549636932,0.43818429546407,0.85885365529345,1.13098251821044,-1.92050022847096,-284.627176090203
-1.08940200230978,0.0899870807436967,0.541080039880464,0.62487599323459,1.05769313255875,-1.92195711756903,-284.326621926326
-1.04258234907449,0.0419083450139147,0.382963401389729,0.515011347914234,1.05196185341448,-1.92231756432725,-286.25948131107
-1.10558137811211,0.0716931233111137,0.447490576944331,0.643841622549032,0.995776579687772,-1.92411998167361,-283.566920740454
-1.09243402185544,0.0849052296852188,0.51541075045121,0.883810657396354,0.812577188067454,-1.92333127019642,-288.097122253756
-0.97174347271739,0.0887956246006628,0.468863582299097,0.713487016529164,1.01196485192526,-1.91785908050836,-286.939990026867
-1.22404785361139,-0.0478587977812866,0.497419998491237,0.597463665682906,1.16375270531204,-1.92773032372525,-287.805825324774
-1.31681300509382,-0.0441783245280437,0.420925333267331,0.618934436036547,1.31581869575081,-1.92738796608174,-290.594447663597
-1.05043132139579,0.0820200276789279,0.599964282516761,0.882444220842675,0.897093007340057,-1.91967161224879,-289.703191873374
-1.22594228111842,0.0447332217248449,0.583116309381188,0.827074796357345,1.12228475086712,-1.92277211547957,-284.875291361991
-1.02279587098291,0.0624913064891809,0.447589004456038,0.657694821609446,0.971175298506938,-1.92069375942005,-283.786893713785
-1.30830408691281,-0.0162108491235242,0.481124228774032,0.82345375285828,1.25260504880635,-1.92355895172971,-285.465770186442
-1.15584732606237,0.0261651048888223,0.511482043976293,0.766201679335061,1.05741038717769,-1.92251078837473,-283.042835621987
-1.14871886010849,0.0591413479117959,0.432016275938275,0.594176106158709,0.989504274859277,-1.9284269635625,-286.159225757169
-1.07201760105094,0.0738837426211233,0.498719904219492,0.775275774471869,0.962470017130578,-1.9207693972738,-283.908183578291
-1.09218628822456,0.0512357023137467,0.443464772158103,0.846122530638876,1.09749670274066,-1.91819347446096,-286.69125473125
-1.18153440611219,-0.0587828462761264,0.480623146602098,0.917916222965049,1.16284243663275,-1.91906193473395,-288.005693172085
-1.07389725209874,0.208516766908913,0.391109328918785,0.537564918865807,1.22374742167118,-1.91877015649847,-289.691974624949
-1.35112364835896,-0.0401953805585812,0.518706812716977,0.88429215207262,1.21560742119918,-1.92586305901376,-286.134049539062
-1.17163476390847,-0.118580345341173,0.540408053264825,0.835272295708411,1.09256547612005,-1.92179651845563,-288.226855980853
-1.09980803521922,0.00123833983978174,0.49052495188444,0.799526091148481,0.977251015262091,-1.92150010421127,-283.693877251243
-1.20703003974915,-0.00564770262195282,0.511968359032391,1.03789848019624,0.95098414254586,-1.92232913267602,-286.829946570676
-1.31148658579955,-0.0373618956976661,0.487174370241639,0.705957867554941,1.28127443294116,-1.92589704356345,-286.90683161323
-1.10875866849541,0.0863811669437523,0.459251923124217,0.687675957918327,1.07649900472316,-1.92109212973641,-282.996865155438
-1.24133899320116,-0.00865398179190773,0.478666872912008,0.945711376155557,1.02181889104294,-1.92406047817388,-284.927488190217
-1.22121912551658,-0.0158490737035623,0.514933992981946,0.958526942084331,1.00645050890229,-1.92325392840569,-285.096424860604
-1.13251141929455,-0.132560082678826,0.49034758632127,0.794441823637489,0.973699923408417,-1.9241273122127,-289.109725319991
-1.01291294374857,0.0565295855776316,0.383842909210257,0.426664263452482,1.05825751785392,-1.92249677107198,-287.88687339849
-1.03511775106967,0.0935552242120021,0.417545473450644,0.527685202025883,1.07103781803763,-1.92101824621621,-284.744091938802
-1.21010637848605,-0.0259256549113165,0.567420176183527,0.767138854003722,1.18380993348145,-1.92203239401059,-285.49180203562
-1.24089005381977,0.14246735546557,0.430806043259737,0.859665733749483,1.11609244526338,-1.92223091345671,-286.52369541902
-1.08578595967301,0.11828488963116,0.450931629516555,0.747382019956944,1.02616983558276,-1.92014268611373,-284.105151907755
-1.07356058207784,0.117980659526525,0.521383360031813,0.660037820367889,0.982311760737587,-1.92230498218012,-284.626723606877
-1.16397629806194,0.090820166917243,0.367135436881851,0.550009981623997,1.12634533055335,-1.92533077297692,-286.338258839342
-1.14395997301217,0.0447870592624761,0.418995588830922,0.515942230012913,1.11937039062768,-1.92567909497995,-285.840508478714
-1.17777561456266,0.0865198710025686,0.533214639855541,0.898203336786827,1.07468561690329,-1.92027414809946,-285.431536038123
-1.17333847275859,-0.0875522885173147,0.506568690310517,0.714636610779914,1.11253612334414,-1.92367667632056,-286.925171867736
-1.05182127660868,0.0948764042697338,0.443656892797167,0.626390975558819,1.04768116882964,-1.92050584960816,-283.628084066451
-0.989188981838596,0.062691113939564,0.453233739106932,0.559117909842214,1.02597695212169,-1.91991881784322,-285.042532741782
-1.10177851436825,0.0584369624021027,0.43898375269284,0.723411903478357,1.01832311292004,-1.92166431923747,-283.040081162137
-1.06330239645961,0.0361892444179421,0.450814185522728,0.637925685515762,1.06244581084136,-1.92072182190239,-283.758106525037
-1.156603174939,0.0156564958692249,0.459741102197646,0.741518283903714,1.13871959394669,-1.92100277815455,-283.644978569302
-1.10924443781358,0.0655082338323447,0.419990430348644,0.812958601288338,1.03381610901333,-1.92001519959309,-284.333654663942
-1.23060653872343,0.0918196874032405,0.470839528662683,0.771919846431534,1.23238236312701,-1.92091526792965,-284.626242255298
-1.07857996623345,0.0152395477894863,0.504623053132275,0.559033359628694,1.00301590110132,-1.92493339415114,-285.880512199327
-0.970285180866203,0.0534562336466566,0.512195513116536,0.541071899160967,0.925550606448567,-1.92182526329782,-286.719526724065
-1.08336893487799,-0.0370168723283366,0.520619674202075,0.588782654775014,1.06440463143237,-1.92299402940726,-286.769324482077
-1.3176510123924,0.0419797509854065,0.52519275738344,0.648723171931371,1.16969745820871,-1.93185693865592,-287.433215410127
-1.32256990866298,0.0423913054026766,0.482263176218704,0.68872369339469,1.19549664172545,-1.92971557132454,-285.899029691284
-1.18970671766306,0.0738095034472137,0.393898124931235,0.554586069908895,1.17400803955821,-1.92529010621299,-285.749223861207
-1.0966946172427,0.0537002110435552,0.461999883010813,0.75487394943055,1.01272057292,-1.92104557880219,-283.061523569928
-1.17044352669071,0.00886937049425448,0.499665934972086,0.737923635776372,1.07260030390278,-1.92352517020432,-283.178855195279
-1.13209973464992,0.0865600980912162,0.473207349042081,0.461509387533789,1.18698300783414,-1.92393974097105,-285.664396332511
-1.12193358078745,0.161379602941573,0.497359523395427,0.470863720703049,1.21715720301073,-1.92194166444033,-286.170707701845
-1.16767795703859,0.0336066851955198,0.402291088296196,0.788284501881327,1.02039934901975,-1.92350785506198,-284.163929085613
-1.211104057177,0.0310538951723159,0.571901812971314,0.673051532926916,1.21730074065299,-1.92279510460353,-285.129489453338
-1.25196570789943,0.116740344456512,0.44658700196825,0.628279896386846,1.22798776993407,-1.92497940553914,-284.753756908132
-1.03242637432701,0.00369507951481881,0.500071232148581,0.725503955194876,0.953166051608072,-1.92063858061531,-284.565191891352
-1.09869686402532,0.116053016922185,0.427301425068665,0.79892530289001,0.959061558392812,-1.92122884415765,-284.846867535264
-1.10391790587735,0.116838425626689,0.454005335500046,0.687635155205366,1.05362342136461,-1.92126494967114,-283.379764432856
-1.26835162930191,0.0319099244593839,0.566172580336557,0.882663959554101,1.15558269633275,-1.92278653250303,-284.917527947178
-1.15046987712609,0.103903468645317,0.389310403953199,0.614885519977276,1.07420798703749,-1.924547580147,-284.748088348789
-1.06305451055228,0.135223880494295,0.529405048220483,0.547234665094225,1.08670676996883,-1.92131853768336,-285.310483370493
-1.12658606458332,0.00505475978150118,0.48064882318536,0.814714845518416,0.90236882357691,-1.92456457375538,-284.777821112128
-1.12470763850827,0.100393757898579,0.507483288878419,0.566485149836135,1.19383291748593,-1.92116326277055,-284.485571642145
-1.18423620228288,-0.00919669841070922,0.509699114302877,0.820678934071183,1.03137991427302,-1.92369786972331,-283.682462878662
-1.16387137519592,-0.00658513522939452,0.535314989429367,0.730624432349795,0.975609277578111,-1.92666699777965,-285.596683055857
-1.21366400042974,0.0327871951383437,0.521673836019025,0.814984677045334,1.05315076483094,-1.92447835322365,-283.586893075345
-1.32510517533247,0.0267432990108067,0.586264145571064,0.732140601710404,1.19074954361366,-1.92900996987097,-286.896346795713
-1.20509970311113,0.0316463722501821,0.506203701263701,0.609527347592517,1.1937696709579,-1.92457708659537,-284.337612488019
-1.18573501277458,0.134341714618906,0.455337211979944,0.63625093410296,1.03903805100721,-1.92716425277671,-285.441160301246
-1.14034442785283,0.141625290770591,0.448238139811127,0.629815317024769,0.992790012922941,-1.92606943699159,-285.49472813102
-1.06346591216317,0.164263439218746,0.495542848193755,0.558142175511192,0.960580203648245,-1.92438028703963,-286.682521982873
-1.17156287840459,-0.0607635651629446,0.477203519715731,0.964505867104707,1.05977036344147,-1.919949425471,-286.749612934802
-1.19244264124107,0.000459252494782222,0.432994415889702,0.766612601048114,1.03235183221296,-1.92529556568485,-284.170355975322
-1.07917612955573,0.105170765596068,0.484070297425979,0.702247544078459,1.06626856088543,-1.91989205877666,-283.794988135289
-1.05461037571036,0.0974639830796059,0.471653197269418,0.815020534237891,1.03650718160855,-1.91831006223074,-286.130809030151
-1.11048983305808,0.158943041248636,0.42157762364754,0.837679023818929,1.10089541820258,-1.9183194587163,-288.804464838626
-1.2182258071249,0.00116549063705252,0.502360783094401,0.661921492109886,1.08652559370656,-1.92796874534657,-285.240146004816
-1.30821763473802,0.100107852444169,0.498023789877614,0.761309987299177,1.08405606818196,-1.93045399834087,-286.982157980292
-0.988646493169538,0.091159777380123,0.522210930900695,0.624958932637531,1.12720825484593,-1.91771580587158,-288.666864065455
-1.14674194319978,-0.0653772416585837,0.449309535207082,0.608248274983978,1.0962342967369,-1.9250881870596,-287.676097086474
-1.04625711936126,0.13784042894813,0.493280762991176,0.819450726481072,0.958269263211309,-1.91904920062045,-286.781017031167
-1.16528811872532,0.0902860699252953,0.468650120233149,0.736381946204745,1.20594677928821,-1.91966684962272,-284.728429757516
-1.16078319262796,0.0796082153677465,0.515640770778921,0.616563352428453,1.04821284872097,-1.92631725513424,-284.605708761158
-1.21225870624406,0.0541996301702905,0.443029426965322,0.635802412871042,1.18932502024914,-1.92424400943021,-283.962661165137
-1.24329400228758,0.0615699882606089,0.4698250311172,0.774669775697391,1.13564947498673,-1.92424397464715,-283.309878779578
-1.16841293794643,0.0809183013289699,0.441493687246352,0.72814417514043,1.12678710681268,-1.92166561596566,-283.229547557377
-1.23109308925583,0.0586569313421792,0.494598811390399,0.879778021664951,1.06110229984899,-1.92343488200824,-283.980014413321
-1.27874757733438,-0.0265467038775336,0.590646972286409,0.734787539564699,1.29006471184903,-1.92313236864902,-287.40771818614
-1.24194542088982,0.137341798115855,0.483800358502566,0.834933928795281,1.14051137587973,-1.92221965845175,-285.348887096979
-1.11175988830959,0.0356871412382407,0.434990184550961,0.828092824884437,0.97798158513101,-1.92122413065376,-283.807601000771
-1.04960642673602,0.0157792927222314,0.451271865732602,0.811906998221047,0.867525872219829,-1.92167873915641,-284.868279861505
-1.2266687771831,0.140829585560617,0.516495899432552,0.547868282482267,1.28937039846027,-1.92352902202334,-285.891596773584
-1.25977570723842,0.125288701506304,0.510484706449674,0.839436260585351,1.1671643884933,-1.92234796327502,-285.244768392137
-1.17346315765711,0.00812463460362067,0.418192446565224,0.746550549134064,1.00275529104183,-1.92561650295496,-284.561536309244
-1.23791305554016,0.0437844102733383,0.41127823794949,0.838495764086031,1.13934666510922,-1.92248203797437,-284.802958809706
-0.995588379614042,0.00634423060003798,0.508777179385768,0.650222737475747,0.903462538086347,-1.92163865754325,-285.941465847738
-1.1420833092295,0.126828224207729,0.454296957173769,0.779940665268141,1.03537554568301,-1.92154576495442,-284.183640881887
-1.19019141158854,0.152688547350157,0.491854521917717,0.730740201112566,1.18084173319865,-1.92090194071112,-284.965262725707
-1.1546859377393,0.0243919943773689,0.47929783806121,0.874147847027482,0.973462401290545,-1.92244649806877,-283.858842511957
-1.09810024651819,0.0917481138513674,0.457383429744131,0.778994581993689,0.929281523098115,-1.92251298101706,-284.195259347666
-1.02903387768035,0.0606190110310932,0.511575417138322,0.633894537921531,0.880189980907964,-1.923918411536,-286.067045145446
-0.989892237997376,0.0599655528960044,0.546255675027674,0.715214739376289,0.844170075859317,-1.92135126787217,-287.234392775268
-1.1190194557693,0.0863264960244056,0.418955215668919,0.772047428389387,1.07384988734856,-1.92009696609559,-284.203376048395
-1.25594085922882,0.0959540999050325,0.499412872626534,0.660550084909615,1.17285640145829,-1.92647214827655,-284.262320991846
-1.14945415022007,-0.00899971398384596,0.518753467403498,0.885616252699354,1.04954257946859,-1.92040077669872,-284.572548055747
-1.12499336672366,-0.0342879271586253,0.493785307471524,0.903088730324761,0.988383712368894,-1.92060284709298,-285.041352431989
-0.936229057864558,0.106672275146451,0.404667564492593,0.680366047963381,0.792643276801585,-1.92063612187258,-287.463315707846
-1.2591987424171,-0.0351654688862053,0.517832466296434,0.866846141689063,1.11002972082161,-1.92442049504275,-284.570491481829
-1.01013195088378,0.0932195982566805,0.438063682807073,0.572189619861841,1.07287049923449,-1.91940913042814,-284.967364811812
-1.01013195088378,0.0932195982566805,0.438063682807073,0.572189619861841,1.07287049923449,-1.91940913042814,-284.967364811812
-1.14048451971014,0.0934060055031885,0.460933834929905,0.723095505210373,1.07872630622826,-1.92168390640128,-282.971790227582
-1.18436012784591,0.0059406657079682,0.535142893543192,0.595270436740327,1.17896751434381,-1.92445524673034,-285.417028958574
-1.10959251790769,0.12033216617823,0.410441484924607,0.878234280307304,0.932558520787767,-1.92083096861033,-286.815539034076
-1.0174501522874,0.0373019605805226,0.446798672934743,0.83052874531977,0.94049142024345,-1.91873530655181,-285.709241705335
-1.02787588276171,0.105456433423815,0.457327485736733,0.67721218129925,0.977453882447388,-1.9202309569429,-284.019791031389
-1.25373606807718,0.0493373047526472,0.470653508965416,0.665020203342987,1.22353474996289,-1.92482024248466,-284.073716007103
-1.23014210745167,0.0650218144921842,0.518303639356127,0.816509633848518,1.10914448723614,-1.92339561106548,-283.491924938128
-1.22804541613908,0.102567453413144,0.510382011111815,0.80870599751968,1.09085194273786,-1.92374917908941,-284.076410425132
-1.15182142987,-0.0200008384260565,0.452399630703018,0.659345490801514,1.21742336135892,-1.92065041899274,-286.357307708485
-1.17290512960274,0.134360809896919,0.499774051084652,0.845269389554094,1.00913600216133,-1.92230479531976,-285.551391808206
-1.08180601413448,0.0388226621456255,0.533623588923242,0.886754220036907,0.912121588281285,-1.92055793465617,-285.733582583216
-1.05202905058378,0.121707904964278,0.466542061817034,0.814195953908788,0.905866486085562,-1.92032730998767,-285.818924484556
-1.29583010430887,-0.0114539738422971,0.511383885853807,0.678851995037296,1.29631934874524,-1.92500236406901,-286.211593447863
-1.15500338284455,0.103245097929583,0.535420854722057,0.487214832616481,1.12052329193315,-1.92678459238269,-286.745627761953
-1.18493407783941,0.128412339942745,0.493361490751829,0.43112511460187,1.19612384455254,-1.92727418757072,-287.392740622919
-1.27863779421854,0.208005307684146,0.432512303685026,0.789912898149937,1.22626151350297,-1.92211351385149,-289.323173637675
-1.11121627298529,0.158649501939721,0.45306270360888,0.597200568479814,1.13067634770545,-1.92117905793368,-284.466534604816
-1.1866865102844,0.0402452488682819,0.495416848561627,0.625226881085517,1.13024201069803,-1.92511860390704,-283.76124648155
-1.04403399669377,0.0562142148162619,0.462475577640352,0.708300694828154,1.06559478459037,-1.91892456868178,-284.570431424553
-1.14392258283182,0.0410200096986389,0.436058695043019,0.638730925090541,1.04988762389459,-1.92487253530202,-283.774495438306
-1.12525049807752,0.0462320077234601,0.608569659850403,0.628886764558568,1.06483331961038,-1.92376669825246,-287.069469454122
-1.12548298667756,0.058557920866045,0.412537124711808,0.797909874111619,0.981082783378025,-1.92218255077472,-283.951617550622
-0.977150999425825,0.103005670431973,0.371394119070775,0.741215286220269,0.896225696081441,-1.91912587219655,-287.051688863105
-1.16899406680873,-0.00379668298846836,0.457218956752762,0.726326757221074,1.04971908443264,-1.92446345639763,-283.67813196413
-1.2106355003071,-0.00937755443334529,0.575351890504047,0.78871319830707,1.1629158648755,-1.92207578495776,-285.118356597133
-1.13136354570069,0.125590080103262,0.424639094308382,0.720641645728936,1.04089561165924,-1.92207023720351,-283.970853046844
-1.25933473708502,0.0285462987768153,0.541741969001234,0.579375957625251,1.27596623316869,-1.92585191350235,-286.402170138717
-1.21555313958751,0.0333254829710949,0.470150766056383,0.851768442363883,1.17722543467584,-1.92047549593218,-284.579661114546
-1.10814880364991,0.0521095636356786,0.483817634880759,0.636360005432783,1.04206849554268,-1.92321522924841,-283.235592954718
-1.08599683086767,0.0501395715165004,0.472706496025078,0.741844887065868,0.997807576546012,-1.92121731823633,-283.091675926529
-1.10839508030061,0.00990344785863457,0.530223031472684,0.561166039520382,1.06414163211631,-1.9246658525865,-285.922462667815
-1.08236023484307,-0.00309744917411848,0.434957993548775,0.548131415331988,1.06954879773182,-1.92339531185144,-285.87684565728
-1.22125309533126,0.0535942868956743,0.496392195129634,0.944988109893608,0.956078695661069,-1.92461228771274,-285.936328876572
-1.12593007568354,0.169561185199765,0.479203480442967,0.634096991258424,1.05968029655246,-1.92289788921907,-284.808674208678
-1.04021192114946,0.12195702905452,0.427281890993191,0.603522624626069,0.976732665176524,-1.92195406048365,-284.303668619973
-1.26478775673393,-0.0588260998932603,0.525556263337007,0.952420053087905,1.10831758579884,-1.92295401202931,-285.793785302108
-1.25751797476422,-0.0578527273725835,0.579930008832825,0.862802353002795,1.1132722561068,-1.92455309056289,-286.290686392663
-1.20965741393652,0.0519321049107032,0.46737586309221,0.803072100521287,1.24973528582909,-1.91950595486429,-285.958905690079
-1.04541100168053,0.120524325792376,0.484734436903553,0.558475022078597,1.05523679876753,-1.92116500344573,-284.293894623223
-1.23749838822783,-0.0307490053639533,0.498003545363228,0.886387482764392,1.09465986693256,-1.92322575965555,-284.335467961507
-1.13176937616739,0.0901885424413579,0.523478781330721,0.723878261772277,1.05325824762446,-1.92199866514392,-283.450874405867
