b_Intercept,b_pe,b_age,b_datacollectionremoteMunsupervised,b_studyversionbox,lprior,lp__
-1.08835569761852,0.0377983265669766,0.53802772958609,0.547854850120647,0.92614347940123,-1.92871707212456,-289.772551021114
-1.2486714296285,0.128022183732511,0.42561558878057,0.93352736530368,1.3120109411565,-1.91813063847217,-292.829837026538
-1.36652051054534,-0.0148753385539271,0.479643306874878,0.872549801024325,1.06871046309979,-1.93288355651725,-289.09877536061
-1.20916300841681,0.0487446961372556,0.51265345854561,0.745821579641477,1.11591270380441,-1.92405465877997,-282.986088877137
-1.0942976721108,0.0346511413442568,0.457027462040018,0.764806536066661,0.822256945903335,-1.92659078002652,-287.122670072004
-1.17554023585776,-0.014524587040993,0.525660584323712,0.930323161803053,1.01051530664826,-1.92152840028498,-284.990957090447
-1.15102048437696,0.150164950668502,0.47599396718023,0.74768748572434,1.01876758824961,-1.92359849827235,-285.297859300313
-1.19258403849368,0.0742713598313538,0.508509478479256,0.759199079534609,1.19763170875633,-1.92078823202636,-283.770218907273
-1.22899529249322,0.0862681882608101,0.526252046070045,0.740033869027383,1.24691990761343,-1.92147107574993,-284.255893719511
-1.0569756466399,0.115829335252043,0.383831885749582,0.516836684633477,0.951403475917786,-1.92619374381273,-289.37036824733
-1.0617077249383,0.116766003029945,0.389224766145653,0.557507202430379,0.995709282097473,-1.92398045414389,-287.151965652551
-1.33341890659351,0.0909628605968961,0.5699212800655,0.94608249925688,1.24848218907336,-1.92206559573908,-286.625197625704
-1.21772278032022,0.0355690310289717,0.549798200348084,0.843760701971228,1.14216946015649,-1.92169501186831,-283.911687573306
-1.11304809386218,0.00939671883936591,0.421791009668667,0.711188611605084,1.0356068393767,-1.92227645108242,-283.806016870624
-1.23522853170739,0.0655966727870486,0.564861322931768,0.808866735155251,1.14581527684574,-1.92309803230093,-283.969310981332
-1.09201541699796,0.031864325095857,0.397391889537037,0.763195148321456,0.93288249445393,-1.92290402315864,-284.717235569829
-1.19635681906943,-0.0136969662963051,0.514939593786919,0.661551731808041,1.1948952544802,-1.92311563677997,-284.870002571002
-1.1436674910718,0.122470383202362,0.465541711339599,0.847729618728832,0.981110334869982,-1.92217068092422,-284.95646808486
-1.23898837059146,0.0136507517852156,0.50702434019572,0.712969097516574,1.17689931497329,-1.92465776144556,-283.750378099959
-1.24145781965183,0.00692559732337583,0.538057176558574,0.702113736149958,1.19767580897653,-1.92445187277534,-284.403588058667
-1.0397854932454,0.0274696989371989,0.410521888635657,0.692257010817137,1.01481151116414,-1.92006997737533,-284.723283638556
-1.00458989295093,0.0505063933688548,0.411801244169526,0.687740968443114,0.998188306485205,-1.91926920939407,-285.409225014359
-1.0799243666224,0.0232881082344908,0.470422614047488,0.78712785726775,1.02728559868469,-1.91981680317634,-283.880236451454
-1.22927753584166,0.0925540395871886,0.426974606527351,0.66457500232232,1.14628520507163,-1.92608267395142,-284.844968072237
-1.10544789091225,0.0945178605452403,0.487549958410533,0.658735147896121,0.966068934988985,-1.92503208548897,-284.996259978011
-1.1816230192957,-0.00512971485624197,0.503472768984701,0.831567026661834,1.14527336225919,-1.92041100812134,-284.441994620185
-1.27809783433689,-0.0159543756459326,0.524580268576058,0.618548587882122,1.3058450590912,-1.92516765203307,-287.225591886283
-1.18041152503169,0.0336805952968014,0.507765811819297,0.585848141049348,1.19044296242231,-1.92404512514276,-284.698512794057
-1.19105628247694,0.00621684651116271,0.531985561552501,0.837107084406222,1.20532406631774,-1.91948500099661,-285.853320757386
-1.06858327395704,0.0241104998338133,0.463685697249318,0.64594468668493,1.11617314123465,-1.91982031971554,-284.76912330627
-1.06914144956712,0.0743353195239395,0.465880336161181,0.704772316462787,0.984086599926435,-1.92166437052727,-283.593800194353
-1.34793147687824,0.130400624681054,0.51488883263661,0.674120646396118,1.38364662074283,-1.92487444764769,-287.306611465983
-1.03724581232257,-0.0264482347785064,0.506366635478966,0.931725770629499,0.789312900978664,-1.92098797019334,-288.256038441403
-1.17129113852794,0.125318710227771,0.403487667011354,0.685251125380424,1.14213585616189,-1.92246227992818,-285.289886958036
-1.21033475026871,-0.0376200643943931,0.581978596822458,0.833121363629385,1.03891534272901,-1.92468602478304,-286.338126587302
-1.10462341618861,0.129391394275354,0.427120238389174,0.76286779170337,0.964911915896176,-1.92247449398359,-285.356263566616
-1.09572005835083,-0.00884003717815009,0.474359954273787,0.830649446064375,0.95480389414615,-1.9212958106904,-284.1173360182
-1.26134496899556,0.0261557863328887,0.476160823107962,0.90180653148574,1.11646683299438,-1.92318614915532,-283.987334790625
-1.27205764760314,0.037229426668841,0.476786600455444,0.820637980268848,1.19656607803429,-1.92320909765813,-283.743682905894
-1.18412988937759,0.113686200038831,0.558487964667461,0.647549513750067,1.15802819456397,-1.92365690691232,-284.994624856865
-1.2131452886454,0.103713628139609,0.506606339579102,0.594427518026699,1.19220251082117,-1.92546425043352,-284.92405249281
-1.27699190792194,0.0349271725703394,0.50820736483528,0.986518832036624,1.08570561211676,-1.92299135141256,-285.170779591843
-1.02433410134531,0.0666073555601789,0.443513014896451,0.580286251121804,1.05555555450496,-1.92042124254368,-285.075652435347
-1.21614495781435,-0.00487231628218904,0.563491483664209,0.823871936835213,1.09024568759683,-1.9235463719166,-284.514196914099
-1.35742504784643,-0.00263365582731727,0.557211073134924,0.825285979968577,1.27130863927266,-1.92564175116449,-286.122082462627
-1.18843573137528,0.0407986762308225,0.537827360519742,0.841892700986295,1.13981938055468,-1.92056720245796,-284.047781410473
-1.10405254993491,0.0528993158570138,0.411982426567304,0.649376876263225,0.984779076902254,-1.92459394890671,-284.708765201084
-1.23952683963566,0.0781792531781805,0.569966318991581,0.846536254339706,1.0762297369728,-1.9245218753922,-284.752982746444
-1.00734842544078,0.0277107659595593,0.454226899610822,0.574850047520254,0.958379020760259,-1.92219096565484,-285.462582086835
-1.14914669437266,-0.00154234198141131,0.472748823733668,0.998397642034789,0.879930668783641,-1.92225896648562,-286.751126738712
-1.15433132183823,0.0738649102477931,0.569700838512948,0.734975067221036,1.13958421071824,-1.92105373296765,-284.523097593686
-1.12012513194847,0.0157854021547916,0.534560786271746,0.820068825637745,1.03663108057524,-1.92060357332523,-284.072976938068
-1.25608107603689,0.0342853992970054,0.483415559219796,0.903395405785351,1.11148798365067,-1.92301952692176,-283.863742735285
-1.02059578687167,0.117857848590986,0.428798504547344,0.551352969830969,0.978300479206354,-1.92257012322254,-286.550944732736
-1.10646058809415,0.14811984932343,0.427241957741315,0.607988091327304,1.04766741233735,-1.92357989796524,-286.106122141089
-1.21141593683487,-0.00876298555538541,0.504771110843567,0.802293552392802,1.1209324028783,-1.92285487407767,-283.605750858908
-1.25290220465817,0.0288849156577076,0.481223620052894,0.813337460479177,1.1210539437543,-1.9246773176662,-283.344727788311
-1.20093235289248,-0.0183683708688122,0.415939473005247,0.999008497036937,0.961958781110653,-1.92246680844587,-287.190877525907
-1.06330224400348,0.0888208431976454,0.484800614725558,0.702903637145479,0.95484035315763,-1.92217589572292,-284.209744323619
-1.1825492742563,-0.0456698675226683,0.456241300945405,0.848069539974269,1.06175112461169,-1.92215105459333,-284.892769834529
-1.19060941980858,0.0283444874021182,0.52687025718542,0.812334812536753,1.03530792287798,-1.92400727973267,-283.477805679645
-1.12664651331468,0.0574034816377112,0.442301097320657,0.710725516757327,1.10966891180876,-1.92097993116676,-283.443917659554
-1.19120291320368,0.0376802680302646,0.515111755699794,0.812050847347783,1.16502515164497,-1.92061488348203,-283.785981728886
-1.15005763852904,0.0538899226498721,0.570763648491114,0.775825354836569,1.04525658538071,-1.92247234792367,-284.356114171482
-1.21995774253775,0.0594199207460131,0.459692088307891,0.746986197715669,1.1936325526322,-1.92227438341531,-283.507145961575
-1.26437055987157,0.0237586183701346,0.438493414649508,0.857991175560327,1.17492809914718,-1.92261556264726,-284.605948028463
-1.14014013860124,0.0496367759323244,0.45968751217067,0.789535551729176,1.0520159448577,-1.92148811490022,-282.976942195942
-1.13559270510626,0.0390497934336593,0.409109419395511,0.809824034692665,1.03120882347144,-1.92139404958428,-284.034747516882
-1.11492081460487,0.0900799233002772,0.476301128394944,0.849016847189648,0.932050806629301,-1.92217676332123,-284.60076389248
-1.198730755706,-0.033936335523691,0.412244866488041,0.721286978230489,1.08438006662703,-1.92516090270941,-285.572339351721
-1.21706270403948,0.034379142290687,0.598441140192287,0.919327459837102,1.05804619965338,-1.92237238261977,-285.95218272492
-1.25309959301162,0.00711794509899463,0.585495514587377,0.91903929773783,1.08962741433857,-1.92330636200355,-285.628257024352
-1.22543484270923,0.00517290733657385,0.499773393260393,0.792459507290097,1.16203956345515,-1.92257830193413,-283.547451025157
-1.19408293397552,-0.0239719867186128,0.462059924902077,0.704225313431349,1.11799324210626,-1.92427452658446,-284.343328051612
-1.17934098414015,0.0848271195933963,0.483647901600631,0.85282468686099,0.994198187829879,-1.92353738177277,-283.973846973914
-1.24384578845988,0.0638491359042087,0.528636048506838,0.832806856857147,1.28178574394385,-1.91976773515875,-286.040551771231
-1.28348953960944,0.0317801983275249,0.548990730818908,0.914532780508947,1.21009489305805,-1.92152590344575,-285.229803320546
-1.19565739143333,0.0083701169967267,0.465238178008438,0.830457805690172,1.10256203294845,-1.92195137115009,-283.459744869876
-1.14944349055723,0.0263291945620684,0.462420211483977,0.768556508899894,0.958030209453728,-1.92517741893235,-284.002401131703
-1.31021741141634,-0.0335455968168794,0.552717229877852,0.959555693856445,1.04396706688559,-1.92715009080237,-287.407207581646
-1.31541957483209,0.0444123108908638,0.456165841732364,0.851174553456965,1.10901586460018,-1.92786612875461,-285.279274238122
-1.24394818459396,0.0878007569096905,0.447638690831278,0.813814650248588,1.09651426572678,-1.92477444428559,-284.000322961288
-1.26209796518071,0.0548902034003029,0.548884615037494,0.842966902478618,1.19619503209278,-1.92229114600637,-284.090273967614
-1.1346102979142,0.0429487383306286,0.384374004548439,0.744084798979176,1.0019170626075,-1.9234609325452,-284.699029860735
-1.18370801843536,-0.010186215270604,0.411997675838183,0.648484677747299,1.06337732771488,-1.9268728468796,-285.921564271231
-1.29977681625765,0.02909959804078,0.504858987387389,0.774717649076046,1.16460360181884,-1.92707389202193,-284.247266359217
-0.967520886113703,0.0348300672658969,0.414006868659262,0.662775942833068,0.913445827276022,-1.92000517858249,-285.78687761709
-1.28339372500094,0.00231178341512542,0.491967595321745,0.857525638794824,1.11330577668815,-1.9256510775212,-284.246393693302
-1.19557606988662,0.119274820256455,0.530949357716562,0.645159542997264,1.27179218447326,-1.92117524100716,-285.597385124227
-1.11054319787789,-0.0047849268756599,0.376642856001847,0.804688635131285,0.870493715395842,-1.92486396224309,-287.074778925802
-1.05437012031798,0.000575414808577805,0.430038280580818,0.789312993041214,0.841752557142435,-1.92313386703458,-285.708872772372
-1.03424829642454,-0.0229775646032456,0.386953699415411,0.820879513446963,0.744433515055816,-1.92426119118399,-289.486210199996
-1.35908950259402,0.0805085906990929,0.552021606947327,0.637277539891205,1.5030000040864,-1.92286910367009,-290.509503880116
-1.06526374395163,0.106887615492869,0.400236681725114,0.566988808735124,1.06347256969722,-1.92206660138852,-285.890936844647
-1.31602340761407,0.0480647283951356,0.558391284525428,0.873426670090676,1.13237859533966,-1.92652407767538,-285.080053947229
-1.25940552164299,0.0723691545466213,0.555733377863566,0.79638642234962,1.1284426264634,-1.92521979643908,-284.127102846338
-1.20501692005863,0.0762564419515841,0.570824790560694,0.742422026616246,1.07613107145789,-1.92517715805938,-284.736214351731
-1.32509690199251,0.0720879693741851,0.493731950770574,0.757894945249363,1.34884792536984,-1.92285782516191,-285.877191141529
-1.16912897768061,0.0454932222802614,0.514853161635201,0.798207304040944,1.06621729264326,-1.92230926405591,-282.95688145487
-1.2122450596109,0.0563180483281261,0.513621144306192,0.810711343549972,1.1436444562272,-1.9219921419755,-283.133032995492
-1.0220524293231,0.165630210909859,0.413953536594428,0.685544336365975,0.908384909500044,-1.92165002592908,-288.209316210158
-1.04079013727859,0.170693865720513,0.418094666958062,0.627913669873572,0.93627911017421,-1.92295999594451,-288.38127500057
-1.30107357110967,-0.0464575351003355,0.583478979362846,0.859227478033553,1.24219701248137,-1.92279154441531,-287.561371634046
-1.38482626645141,0.248459072413751,0.482317774968617,0.880813010285798,1.24245074148015,-1.92610257677943,-293.45023416596
-1.20850650403036,0.126685213009476,0.50970731172309,0.761127998619515,1.07406217524863,-1.92478352849161,-284.451135553934
-1.12539356854919,-0.00202647705046163,0.46580128586156,0.706610210793856,1.11369773908309,-1.92102702466215,-283.932622984857
-1.25269811585554,0.074336930353599,0.462244540020712,0.903836027363396,1.05116038142963,-1.92453482943722,-284.557783714835
-1.19696872560316,0.0533395420313916,0.463285281193086,0.746773600517094,1.14781082043021,-1.92243800702515,-283.03000732652
-1.19645016810665,0.0850279757212827,0.544555706136148,0.664721495010758,1.10434683508755,-1.92569321356761,-284.560911501883
-1.10306666234155,0.0331397790056389,0.483684785799076,0.6848760900579,1.04540069030397,-1.92210484323591,-283.180224262458
-1.21149456965668,0.0540268970704409,0.499295345786047,0.745622770982425,1.07575443555546,-1.9254581736792,-283.299872597946
-1.17935423941249,0.0143568967503074,0.412328525565935,0.829118644388778,1.05556229273509,-1.92239973314482,-284.186892323727
-1.11405847796192,0.102940142834119,0.596507823852504,0.642855898171692,1.05658081203355,-1.92318790007319,-286.887018893419
-1.15637827812117,0.0240185024809099,0.378017211938998,0.755577427539354,1.02311797900287,-1.92373755745869,-285.030873359046
-1.23048917598579,0.110184216459766,0.434406432624272,0.598825553619688,1.22902869190487,-1.92504132787656,-285.723789312136
-1.31314832054654,0.112681264967647,0.453473131729617,0.604199768937962,1.29361332949339,-1.9277745725132,-287.230701578519
-1.05653067778024,0.107099756959278,0.508345759041035,0.592172295288018,1.0841644501436,-1.92081538077295,-285.198779588787
-1.04472966672153,0.0424322943049981,0.510955181215215,0.741922728671903,1.00319018305803,-1.9197645158331,-284.34399046111
-1.0162256779434,0.0330500056492386,0.494730851795115,0.788213782173393,0.976747041959828,-1.91876499579845,-285.426005626453
-1.0811573479676,0.00922298029139954,0.458255726208784,0.686983428830406,1.05075956476073,-1.92101071646339,-283.762536939137
-1.15422868613239,0.0182231833089328,0.515640541661205,0.831825422891309,1.00927967558841,-1.92248896471759,-283.462164749264
-1.12551831637506,0.0125883291386246,0.589492951366555,0.858152757863826,0.968788214259559,-1.92177436126482,-286.188650411143
-1.18754107199731,0.148201755788337,0.407818748031739,0.719357943902451,1.09795031459289,-1.92373984805934,-285.929172893816
-1.20169365437939,0.105011434882166,0.484390630531333,0.760229857673321,1.11586489770204,-1.92318442639658,-283.34381758972
-1.16033402303065,0.0683044218752344,0.49744587256241,0.630190071549932,1.16327033292901,-1.9227240580146,-283.643890253945
-1.23374616415208,-0.0195694064829311,0.576955851770009,0.863558040906578,1.21982680877398,-1.92032515208096,-287.013120433719
-1.14081377090723,0.0670026344880065,0.475137585149871,0.622256451564152,1.08582843966276,-1.92414618940103,-283.684873684524
-1.22731399116877,0.0694807371967083,0.460233968135102,0.708578292428993,1.28675928548175,-1.92100978856889,-285.292238170981
-1.17666277958388,0.0248666736883155,0.46395755258205,0.921799088728138,0.894524789037939,-1.92494321110084,-285.851253987298
-1.16154227213191,0.0846019589994641,0.537353451073592,0.580237471365377,1.25496476658563,-1.92141262784442,-285.846597355055
-1.15647414746246,0.0948168038948512,0.496924369716905,0.585365433478532,1.29247244288297,-1.92023960020086,-286.622428422846
-1.26141362994532,0.0901000883701465,0.492966933856868,0.760402044805417,1.26196613297723,-1.92209347496539,-284.321471204998
-1.31500536735732,0.104515832783813,0.472230612936043,0.779001618763023,1.32132396908938,-1.92259166139764,-285.894569519019
-1.14479281888278,0.153117164908957,0.531431376497499,0.863081923614478,1.04289094462228,-1.92047026377335,-286.441041180516
-1.24503751798274,-0.0160911341192754,0.446285492744559,0.669217810288379,1.15841570575633,-1.92681263161716,-285.564482877605
-1.16591454783745,0.111428586629295,0.506535129093141,0.896706984494397,1.12529643220026,-1.91916238097938,-285.949541720917
-1.27437529169072,0.0886913429652139,0.478675239150456,0.928627239825384,1.09384792413628,-1.92378473930574,-284.838350613389
-1.31332524109587,0.0178779388890033,0.502902698122588,0.854335346914061,1.09481493992743,-1.92831462239483,-285.239585844167
-1.01903714261796,0.0205912209867799,0.481922664753059,0.747988644922737,1.02173897887695,-1.91864247789196,-285.496682237214
-0.955929454393539,0.0988326786929347,0.41938178350017,0.744509959432112,0.846468721273338,-1.91960408243096,-287.304024413487
-1.39938416096123,-0.0177522104076785,0.555854441168311,0.831423431663744,1.33977656126074,-1.92569601128571,-287.910198437783
-1.00622679212895,0.0881277381039789,0.454612559991714,0.723089051836775,0.875608312357784,-1.92123556101441,-285.496570536907
-1.13953709955259,0.0694501702736759,0.349147500687873,0.853733744073774,0.979972488336857,-1.92188703452634,-287.068621635357
-1.1970903841249,0.0579138635449034,0.435265910679728,0.76404248264447,1.12639383549099,-1.92262683268468,-283.367595506432
-1.16593558643782,0.0370233141417838,0.520591630268544,0.76890242321227,1.07877136694573,-1.92245176621618,-282.995795756119
-1.13834994728693,0.0471186347495134,0.504156793122582,0.730639652639617,1.07630361446542,-1.92198582903551,-282.900084767847
-1.24655443503436,0.0307074867221479,0.514398348428255,0.652260186089046,1.1730307591363,-1.92681872070385,-284.581432553231
-1.08454177957861,0.0600964662127802,0.426416912302893,0.84336060192909,0.970210383399285,-1.92016048869285,-284.580016008717
-1.29073097072408,-0.00213310623456392,0.582339588381888,0.741817870036213,1.29697815094335,-1.923207206844,-286.627552457096
-1.13664126792805,0.0786932508229156,0.475280816868825,0.771371154641063,0.952529789129284,-1.92444885138587,-284.150583187025
-1.25488643470206,0.101423486867741,0.443700898673913,0.817463473705566,1.09573127216047,-1.92530210573611,-284.58312887825
-1.08613907402477,0.0547026203096805,0.524274553144175,0.672220230853708,1.12405839914731,-1.91986882255704,-284.57733385051
-1.12016560398321,0.147035639827672,0.533914735654863,0.709532178370426,1.10575302170275,-1.92075819829434,-285.426537473835
-1.21993840537848,-0.0156995696429899,0.425648451200436,0.754639683493441,1.09866202879059,-1.92503994062734,-284.685701175502
-1.20537542378772,0.000520193081115772,0.369252659877268,0.707984289758631,1.10377969693787,-1.92511488002592,-286.351412723901
-1.23309504511898,0.0679063757002408,0.464793864199997,0.919463254908417,1.13460178096313,-1.92099434443269,-284.68996959597
-1.18664554418662,0.0798536079736808,0.463733201285075,0.776847195100327,1.09890124336407,-1.92258917950901,-283.020085733214
-1.12563054681961,-0.00228303977671801,0.444552617417228,0.755434421558609,1.00470439344878,-1.92283075979577,-283.596617404302
-1.2420365879433,0.0822736643092569,0.512868487488063,0.752979020097531,1.17940640371364,-1.92364157967665,-283.319752780277
-1.30095488774522,0.0507258198325377,0.496942528543396,0.747446397302712,1.23301528753772,-1.92541646145414,-284.082678960653
-1.30095488774522,0.0507258198325377,0.496942528543396,0.747446397302712,1.23301528753772,-1.92541646145414,-284.082678960653
-1.01345132412737,0.0530145014890274,0.454334614069379,0.772452664877256,0.938575588364179,-1.91945830941999,-284.81622753309
-1.40954797083023,0.0565743321402463,0.577894850096781,0.741473330311494,1.32126535523073,-1.9295124160212,-287.819692486237
-0.946969962808571,0.0287577208879014,0.449762953098013,0.921434229900283,0.844078984048727,-1.9176839723693,-290.252781352746
-1.22829009483506,0.0794419567067827,0.553108363512629,0.67370778831368,1.11802922097158,-1.92696889017838,-285.066231452068
-1.0872036313655,0.108996849022791,0.495261226810251,0.694857968493987,1.00862077902362,-1.92200378500461,-284.125298551415
-1.3151324342759,-0.0209707664483936,0.50137266196961,0.833917469019276,1.22396428616343,-1.92451311358352,-285.310809456827
-1.17018819777658,-0.0258087028836998,0.571785362659964,0.771695397635277,1.08044936548148,-1.92272275793053,-285.330521031134
-1.2595258323885,0.129884862634453,0.500589655161199,0.95766785035357,1.13348639381532,-1.9213404707589,-286.334344317351
