b_Intercept,b_hhSibs,b_age,b_datacollectionremoteMunsupervised,b_studyversionbox,lprior,lp__
-1.35867881331442,0.0695119395011628,0.450137813340687,0.800870609961924,1.30706425192012,-1.92470559234588,-285.580223090939
-1.14242840681085,0.00869663030780415,0.639903729603278,0.71292178106222,1.04003299592802,-1.92377285300276,-288.561653447956
-1.19212875613831,0.0301734538037463,0.618016069466496,0.758537086481494,1.13064269218588,-1.92256069927411,-286.195160062535
-1.13776254394204,0.120363648622744,0.403208295539787,0.663979332312184,1.02932583919091,-1.9242807400961,-284.081356804824
-1.24932669310037,0.0662723866822159,0.391838922115435,0.714015227682633,1.2292984712671,-1.92321822255611,-284.981425687117
-1.07136628593301,0.0880374466533306,0.447800650019468,0.6529829011795,0.997991888884258,-1.92224094664767,-283.263958463318
-1.07136628593301,0.0880374466533306,0.447800650019468,0.6529829011795,0.997991888884258,-1.92224094664767,-283.263958463318
-1.13237769499137,0.107897128360649,0.47834293733346,0.760605391264768,1.03061744417328,-1.92197014506122,-283.081158826639
-1.17852157655865,0.0741363231045704,0.474467672403057,0.719937480232138,1.09245468601274,-1.92349621134204,-282.452754564465
-1.04850244906161,0.0681308848508191,0.472756978561057,0.670921919755503,1.0129216859152,-1.92066293209741,-283.377502376739
-1.04159755490622,-0.0424171093617703,0.497534889802006,0.840869771187524,0.804326338426383,-1.92266769617347,-287.387962968918
-1.15628972722928,0.131532202116427,0.387573232739548,0.665092373367196,1.17496159778972,-1.92111804395773,-284.502880660462
-1.15764784599993,0.198565654523633,0.46607281164553,0.662015714192895,1.24522106405766,-1.91961693552246,-286.325166676828
-1.16950850383911,-0.0292577473361954,0.454657782505446,0.825084818133019,0.969866097403009,-1.92470099346305,-284.829765770752
-1.10132532463833,0.100083253405267,0.454385097989056,0.811244055250774,0.990436815539604,-1.92069819524297,-283.739338302851
-1.25819809982675,0.114072958472489,0.513927239767268,0.708330692862545,1.20712998264541,-1.92441596920947,-283.487701405564
-1.33983723554338,0.110577781181222,0.460007181290347,0.802594169541613,1.28808546820712,-1.92404920095003,-284.97758357372
-1.26879295590701,0.102263996631269,0.463114687788872,0.716940003617641,1.2444152449908,-1.92363641513768,-283.478694455636
-1.21278504924075,0.0638128819732158,0.48989186786929,0.705157057749359,1.08049059468092,-1.92626892561136,-283.377148438496
-1.13440788455512,0.129348779603265,0.402018836566782,0.759314763712616,1.10588214320989,-1.92021030888912,-284.378572206994
-1.05652469150508,0.109706118570143,0.398076951288342,0.653442007237034,1.05963157114481,-1.92008706130967,-284.206009063003
-1.15677590269093,0.0541977374210271,0.543570518236764,0.877495699360763,1.11159596828683,-1.91940474207592,-285.205740328588
-1.19168437526044,0.0831415632864607,0.55469917248905,0.827080508159648,1.07463513968361,-1.92236005274379,-284.124899783535
-1.09179564416834,0.134312706499328,0.471801551916329,0.672489332587796,1.09311388269987,-1.92035075855581,-283.656839065138
-1.23868637907365,0.0804976906148823,0.504048580252693,0.716065960707358,1.19794495876512,-1.92359723133948,-282.931738759675
-0.957600370078501,0.0253151951261538,0.46623007529737,0.493440789360627,0.977449788203367,-1.92108748789123,-287.305611499638
-0.884738863617036,0.132819345431172,0.507347902660585,0.496946493613864,0.828319137155813,-1.92119729301061,-291.81836330904
-1.20936979114964,-0.00239129949056259,0.413496667620205,0.752125988224767,1.16953542806151,-1.92239473373083,-285.016335823364
-1.23550367900882,0.167511486501721,0.416735544450461,0.728279393171452,1.18238217253179,-1.92316838586818,-284.713959694247
-1.06840834325911,0.0778726268627457,0.578795488408657,0.649250156682664,1.03487638570204,-1.92140202580775,-286.051624567703
-1.29737956979472,0.114337160083075,0.466535411753495,0.833777244042889,1.20341828159598,-1.92361345576886,-284.136187112782
-1.31586884341861,0.108449628164212,0.475368867658824,0.778998350838861,1.2293317358406,-1.92518970564063,-284.038295075204
-1.13136071660078,0.0966491825191869,0.449261068501501,0.844457230601956,1.02556634697425,-1.92052998374443,-283.825893078171
-1.17280862344017,0.109293922417999,0.430205888530651,0.685886659900637,1.0650597431264,-1.92464127107291,-283.345678568573
-1.053398793061,-0.0623152043859689,0.434250118148474,0.656156296584562,0.941432101589831,-1.9234412223511,-287.304568551636
-1.2246141064665,0.154865127944005,0.430755982544126,0.790515614390298,1.04496966286227,-1.92542250885316,-285.486225691127
-1.23066712944816,0.0783183006966529,0.440805050468015,0.74781021285892,1.13459868888763,-1.9242915186628,-282.977125926451
-1.00936253540721,0.122184334578436,0.483720892195423,0.549053651150185,1.16016259436772,-1.91841136727137,-287.193584524387
-1.1367858619234,0.116116664495719,0.518156953161995,0.640837714026921,1.19757479168462,-1.92041993175347,-284.204648270892
-1.41571730925208,0.017896633938577,0.526726529964476,0.905830688605094,1.18301557561285,-1.93041753606975,-287.679450313182
-1.36173561847057,0.0453199023771367,0.481778308040731,0.846577182741846,1.17272459632141,-1.9286061715341,-285.546570389188
-1.179142468409,0.118628046759959,0.499154626796471,0.708394670271203,1.09635791957455,-1.92351844162658,-283.111664553402
-1.24586723742401,0.126493148883031,0.480263674821352,0.666042745511857,1.24899167818823,-1.92339234917689,-283.593980684872
-1.19086274316419,0.066589379035496,0.507198057937453,0.711843058195999,1.09402220091053,-1.92436626595952,-282.852518263416
-1.19086274316419,0.066589379035496,0.507198057937453,0.711843058195999,1.09402220091053,-1.92436626595952,-282.852518263416
-1.17155867575964,0.0645411806728747,0.487968322276181,0.670612036853525,1.1571368869938,-1.92245505015876,-282.735312428497
-1.12587968821192,0.0930917535593376,0.425504637486923,0.643912618336418,1.0844207664963,-1.92264305760639,-282.987178154969
-1.20216293953887,0.168969860240726,0.49821502738543,0.592533307778014,1.23330252535712,-1.92311622844875,-284.708545326926
-1.14584692396047,0.0438794901460257,0.54694217862733,0.851752217698914,1.07369925689814,-1.92016375213115,-284.460190485698
-1.12627604912154,0.0751768416224022,0.376536139221457,0.586847012233589,1.11957388484428,-1.92293554204718,-284.767955037442
-1.19192336459154,0.0790661853055757,0.414601920986658,0.701868423527278,1.14990097087838,-1.92284619850372,-283.218284408118
-1.15788029841666,0.130048922847489,0.51707625600154,0.671129130330219,1.1470441861998,-1.92186605382778,-283.571593444251
-1.17814777561369,0.0658819256685358,0.55027813453782,0.741612625025325,1.0986751974537,-1.92292418797829,-283.506469560622
-1.20932060817439,0.0285640214238784,0.500218563837935,0.713795323158746,1.22217782127936,-1.92176222251913,-283.781910162197
-1.04661919531229,0.177071397255494,0.42001436752793,0.716329900926531,1.01754368546352,-1.91946975271449,-286.052145882963
-1.1485442452852,0.0407767502377204,0.452602964419384,0.568453082802798,1.1714753756845,-1.92318968488694,-284.274501205557
-1.06724768905982,0.169234567708753,0.376205715959804,0.697175853091629,0.966871412537268,-1.92162308228103,-286.245360940313
-1.11127019624832,0.103378338586689,0.507227864803725,0.790445861924963,0.943250882354763,-1.92273755061673,-284.617869043032
-1.19849702569275,0.0552930631017323,0.381282932730254,0.694562197932824,1.17932069565444,-1.92256959661952,-284.781252071957
-1.07024780567491,0.0673684267163805,0.388156152030307,0.696465639405695,1.15986125793172,-1.91837996639002,-287.025441373325
-1.04559057549677,0.0342515550680952,0.395536830472534,0.782141891891302,1.06488950605084,-1.9182569725259,-286.913421578503
-1.16566730390765,0.172580021048421,0.464191300069335,0.821377306755605,1.07591964467011,-1.92092136171783,-285.349389409361
-1.14599989961462,0.0720999077381393,0.486455785951784,0.614515627434716,1.1055269932555,-1.92385676124898,-283.150083863322
-1.14599989961462,0.0720999077381393,0.486455785951784,0.614515627434716,1.1055269932555,-1.92385676124898,-283.150083863322
-1.13305137703302,-0.0021993495775899,0.436473674702903,0.857856520736471,1.06999844248906,-1.91975502936395,-285.055231513712
-1.20773758466885,0.122729496210957,0.479370112756163,0.616128148054897,1.12068161766984,-1.92667041939406,-284.259909376531
-1.15986805972667,0.0791725879570299,0.494745229201497,0.726810625158671,1.21541769700533,-1.9196398019664,-284.2142742462
-1.17756372783063,0.107123476026494,0.483675804553713,0.834482956756023,1.10115993261738,-1.92081687375696,-283.554238572471
-1.09075575028787,0.0416509321234385,0.421684389258157,0.611565942097299,1.03004776908007,-1.92334180187979,-283.914760567396
-1.15626398913243,0.026659978181997,0.525071511221627,0.844746925203559,1.1059143428921,-1.92002696457291,-284.172922687043
-1.11231739442573,0.0975511624139865,0.497955460536882,0.970245609745513,0.965018868510269,-1.91921563717006,-287.234003761379
